"jira_key","summary ","id","parent_key","parent_summary","parent_id","issue_type"
"VIDEO-1432","How Fast Should I Pay Off My Student Loan? | Money in Your 20's","12620","VIDEO-821","Money in Your 20's","11913","Editorial Assets"
"VIDEO-1433","What is Bad Debt? | Money in Your 20's","12621","VIDEO-821","Money in Your 20's","11913","Editorial Assets"
"VIDEO-1434","What options do I have to make paying my student loans easier?","12622","VIDEO-821","Money in Your 20's","11913","Editorial Assets"
"VIDEO-1435","How to Get Credit | Money in Your 20's","12623","VIDEO-821","Money in Your 20's","11913","Editorial Assets"
"VIDEO-1436","How to Improve Your Credit | Money in Your 20's","12624","VIDEO-821","Money in Your 20's","11913","Editorial Assets"
"VIDEO-1437","How to Find Out Your Credit Score | Money in Your 20's","12625","VIDEO-821","Money in Your 20's","11913","Editorial Assets"
"VIDEO-1438","What to Do About Credit Card Debt | Money in Your 20's","12626","VIDEO-821","Money in Your 20's","11913","Editorial Assets"
"VIDEO-1439","Should I Do My Own Taxes? | Money in Your 20's","12627","VIDEO-821","Money in Your 20's","11913","Editorial Assets"
"VIDEO-1440","How Can I Spend Less?| Money in Your 20's","12628","VIDEO-821","Money in Your 20's","11913","Editorial Assets"
"VIDEO-1441","How Can I Keep a Budget? | Money in Your 20's","12629","VIDEO-821","Money in Your 20's","11913","Editorial Assets"
"VIDEO-1442","Is the Stock Market Safe? | Money in Your 20's","12630","VIDEO-821","Money in Your 20's","11913","Editorial Assets"
"VIDEO-1443","What Should I Invest My Retirement Funds In?","12631","VIDEO-821","Money in Your 20's","11913","Editorial Assets"
"VIDEO-1444","What is Investing? | Money in Your 20's","12632","VIDEO-821","Money in Your 20's","11913","Editorial Assets"
"VIDEO-1445","Where Should I Keep My Savings? | Money in Your 20's","12633","VIDEO-821","Money in Your 20's","11913","Editorial Assets"
"VIDEO-1446","About Me","12634","VIDEO-821","Money in Your 20's","11913","Editorial Assets"
"VIDEO-1637","CAM A","12825","VIDEO-821","Money in Your 20's","11913","Editorial Assets"
"VIDEO-1638","CAM B","12826","VIDEO-821","Money in Your 20's","11913","Editorial Assets"
"VIDEO-1886","Why Are Savings Accounts Important?","13074","VIDEO-821","Money in Your 20's","11913","Editorial Assets"
"VIDEO-820","Basic Mandarin Phrases","11912","","","",""
"VIDEO-1192","What is Your Profession? | Basic Mandarin","12354","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-1193","How to Say ""Doctor"" in Mandarin","12355","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-1194","How to Say ""Nurse"" in Mandarin","12356","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-1195","How to Say ""What Day is Today?"" in Mandarin","12357","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-1196","Days of the Week | Basic Mandarin","12358","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-1197","Yesterday, Today, Tomorrow | Basic Mandarin","12359","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-1198","Time Of Day | Basic Mandarin","12360","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-1199","Meals: Breakfast, Lunch, Dinner | Basic Mandarin","12361","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-1200","How to Say ""Bath Towel"" in Mandarin","12362","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-1201","How to Say ""Toilet"" in Mandarin","12363","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-1202","Directions: ""How Do I Get.."" | Basic Mandarin","12364","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-1203","How to Say ""Subway Station"" in Mandarin","12365","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-1204","How to Say ""Train Station "" in Mandarin","12366","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-1205","How to Say ""Bus Stop"" in Mandarin","12367","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-1206","Right/Left Turn | Basic Mandarin","12368","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-1207","How to Say ""Block"" in Mandarin","12369","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-1208","How to Say ""Excuse Me"" in Mandarin","12370","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-1209","Colors: Red, Green, Yellow | Basic Mandarin","12371","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-1210","How to Say ""I Like/I Don't Like"" in Mandarin","12372","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-1211","How to Say ""Wait a Second. Please"" in Mandarin","12373","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-1212","Parents | Basic Mandarin","12374","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-1213","Grandparents | Basic Mandarin","12375","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-1214","Female Siblings | Basic Mandarin","12376","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-1215","Male Siblings | Basic Mandarin","12377","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-1216","How to Say ""I Would Like to Invite you to a Movie"" in Mandarin","12378","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-1217","How to Say ""Can You Give Me Your Phone Number ?"" in Mandarin","12379","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-1218","How to Say ""I am American "" in Mandarin","12380","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-1219","Temperature | Basic Mandarin","12381","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-1220","How to Say ""Happy New Year"" in Mandarin","12382","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-1221","How to Say the Days of the Week in Mandarin","12383","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-1252","CAMERA A REEL 1","12414","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-1253","CAMERA A REEL 2","12415","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-1254","CAMERA B REEL 1","12416","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-1255","CAMERA B REEL 2","12417","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-1256","CAMERA C REEL 1","12418","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-1257","CAMERA C REEL 2","12419","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-1505","How to Say ""Where Are You From"" in Mandarin","12693","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
"VIDEO-1620","How to Say ""Do You Have"" in Mandarin","12808","VIDEO-820","Basic Mandarin Phrases","11912","Editorial Assets"
