"jira_key","summary ","id","parent_key","parent_summary","parent_id","issue_type"
"VIDEO-3603","Impressive Magic Tricks","14817","","","",""
"VIDEO-3776","How to Do the Floating Coffee Cup Trick","14990","VIDEO-3603","Impressive Magic Tricks","14817","Editorial Assets"
"VIDEO-3777","How to do the Zombie Match Trick","14991","VIDEO-3603","Impressive Magic Tricks","14817","Editorial Assets"
"VIDEO-3778","How to do the Telekinetic Dollar Trick","14992","VIDEO-3603","Impressive Magic Tricks","14817","Editorial Assets"
"VIDEO-3779","How to do the Magnetic Pen Cap Trick","14993","VIDEO-3603","Impressive Magic Tricks","14817","Editorial Assets"
"VIDEO-3780","How to Levitate Yourself","14994","VIDEO-3603","Impressive Magic Tricks","14817","Editorial Assets"
"VIDEO-3782","How to do an Easy Hypnosis Trick","14996","VIDEO-3603","Impressive Magic Tricks","14817","Editorial Assets"
"VIDEO-3783","How do the Broken & Restored Credit Card Trick","14997","VIDEO-3603","Impressive Magic Tricks","14817","Editorial Assets"
"VIDEO-3784","How to do the Torn & Restored One Dollar Bill Trick","14998","VIDEO-3603","Impressive Magic Tricks","14817","Editorial Assets"
"VIDEO-3785","How to do the Coin Through a Balloon Trick","14999","VIDEO-3603","Impressive Magic Tricks","14817","Editorial Assets"
"VIDEO-3786","How to do the Cellphone Through a Balloon Trick","15000","VIDEO-3603","Impressive Magic Tricks","14817","Editorial Assets"
"VIDEO-3788","How to Make 2 Bills Change Places","15002","VIDEO-3603","Impressive Magic Tricks","14817","Editorial Assets"
"VIDEO-3790","Easy Card Vanish Trick","15004","VIDEO-3603","Impressive Magic Tricks","14817","Editorial Assets"
"VIDEO-3791","Easy Mentalism Card Trick","15005","VIDEO-3603","Impressive Magic Tricks","14817","Editorial Assets"
"VIDEO-3792","How to do the Amazing Stretching Arm Trick","15006","VIDEO-3603","Impressive Magic Tricks","14817","Editorial Assets"
"VIDEO-3793","How to do the 360 Degree Arm Twist Trick","15007","VIDEO-3603","Impressive Magic Tricks","14817","Editorial Assets"
"VIDEO-3794","How to do the Touched by an Angel Trick","15008","VIDEO-3603","Impressive Magic Tricks","14817","Editorial Assets"
"VIDEO-3795","How to do the Broken & Restored Toothpick Trick","15009","VIDEO-3603","Impressive Magic Tricks","14817","Editorial Assets"
"VIDEO-3796","How to do the Unlinking Safety Pin Trick","15010","VIDEO-3603","Impressive Magic Tricks","14817","Editorial Assets"
"VIDEO-3797","How to Make a Paper Rose","15011","VIDEO-3603","Impressive Magic Tricks","14817","Editorial Assets"
"VIDEO-3798","How to do the Sugar Packet Mentalism Trick","15012","VIDEO-3603","Impressive Magic Tricks","14817","Editorial Assets"
"VIDEO-3799","How to do the Pen Mentalism Trick","15013","VIDEO-3603","Impressive Magic Tricks","14817","Editorial Assets"
"VIDEO-3800","How to do the Living & Dead Test","15014","VIDEO-3603","Impressive Magic Tricks","14817","Editorial Assets"
"VIDEO-3801","How to do the Telekinetic Ring on Rubberband Trick","15015","VIDEO-3603","Impressive Magic Tricks","14817","Editorial Assets"
"VIDEO-3803","How to do the Ripped & Restored Cellophane Wrapper Trick","15017","VIDEO-3603","Impressive Magic Tricks","14817","Editorial Assets"
"VIDEO-3804","How to do the Linking & Unlinking Bobby Pin Trick","15018","VIDEO-3603","Impressive Magic Tricks","14817","Editorial Assets"
"VIDEO-3805","How to do the Vanishing Pinky Trick","15019","VIDEO-3603","Impressive Magic Tricks","14817","Editorial Assets"
"VIDEO-3806","How to do the Miracle Calculator Trick","15020","VIDEO-3603","Impressive Magic Tricks","14817","Editorial Assets"
"VIDEO-3807","About Me","15021","VIDEO-3603","Impressive Magic Tricks","14817","Editorial Assets"
"VIDEO-3938","Camera A Reel 1","15152","VIDEO-3603","Impressive Magic Tricks","14817","Editorial Assets"
"VIDEO-3939","Camera B Reel 1","15153","VIDEO-3603","Impressive Magic Tricks","14817","Editorial Assets"
"VIDEO-3940","Camera C Reel 1","15154","VIDEO-3603","Impressive Magic Tricks","14817","Editorial Assets"
"VIDEO-3941","Camera A Reel 2","15155","VIDEO-3603","Impressive Magic Tricks","14817","Editorial Assets"
"VIDEO-3942","Camera B Reel 2","15156","VIDEO-3603","Impressive Magic Tricks","14817","Editorial Assets"
"VIDEO-3943","Camera C Reel 2","15157","VIDEO-3603","Impressive Magic Tricks","14817","Editorial Assets"
"VIDEO-36028","Anxiety","60165","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36029","editorial assets","60166","VIDEO-36028","Anxiety","60165","Editorial Assets"
"VIDEO-36026","Erectile Dysfunction","60163","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36027","editorial assets","60164","VIDEO-36026","Erectile Dysfunction","60163","Editorial Assets"
"VIDEO-36021","Easy Fork Hacks Everyone Needs To Know About","60158","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36023","Easy Fork Hacks Everyone Needs To Know About - Editorial Assets","60160","VIDEO-36021","Easy Fork Hacks Everyone Needs To Know About","60158","Editorial Assets"
"VIDEO-36019","Canned Bean Makeover","60156","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36396","Canned Bean Makeover - Editorial Assets","60636","VIDEO-36019","Canned Bean Makeover","60156","Editorial Assets"
"VIDEO-36016","How to Do a Messy Braid with Celeb Stylist Ro Morgan","60153","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36017","How to do a Messy Braid with Ro Morgan - Editorial Assets","60154","VIDEO-36016","How to Do a Messy Braid with Celeb Stylist Ro Morgan","60153","Editorial Assets"
"VIDEO-36018","How to do a Messy Braid with Ro Morgan - Social Assets","60155","VIDEO-36016","How to Do a Messy Braid with Celeb Stylist Ro Morgan","60153","Editorial Assets"
"VIDEO-36012","Make A DIY Bird Feeder! It's Easy. Promise.","60149","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36744","Make A DIY Bird Feeder! It's Easy. Promise. - Editorial Assets","61027","VIDEO-36012","Make A DIY Bird Feeder! It's Easy. Promise.","60149","Editorial Assets"
"VIDEO-36009","4 Ways to Remove a Broken Screw or Bolt","60146","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36010","4 Ways to Remove a Broken Screw or Bolt - Editorial Assets","60147","VIDEO-36009","4 Ways to Remove a Broken Screw or Bolt","60146","Editorial Assets"
"VIDEO-36007","How to Do a Twist on a Wig with Ro Morgan","60144","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36008","How to do a Twist Out on a Wig with Ro Morgan - Editorial Assets","60145","VIDEO-36007","How to Do a Twist on a Wig with Ro Morgan","60144","Editorial Assets"
"VIDEO-36015","How to do a Twist Out on a Wig with Ro Morgan - Social Assets","60152","VIDEO-36007","How to Do a Twist on a Wig with Ro Morgan","60144","Editorial Assets"
"VIDEO-35995","Easiest Summer Shortcake","60132","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36179","Easiest Summer Shortcake - Editorial Assets","60415","VIDEO-35995","Easiest Summer Shortcake","60132","Editorial Assets"
"VIDEO-35994","How to Remove Tile Grout","60131","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-35997","How to Remove Tile Grout - Editorial Assets","60134","VIDEO-35994","How to Remove Tile Grout","60131","Editorial Assets"
"VIDEO-35989","Food Allergies","60126","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-35992","editorial assets","60129","VIDEO-35989","Food Allergies","60126","Editorial Assets"
"VIDEO-35988","Acid Reflux","60125","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-35991","editorial assets","60128","VIDEO-35988","Acid Reflux","60125","Editorial Assets"
"VIDEO-35986","Wrinkles","60123","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-35987","editorial assets","60124","VIDEO-35986","Wrinkles","60123","Editorial Assets"
"VIDEO-35983","Sleep Hygiene","60120","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-35984","editorial assets","60121","VIDEO-35983","Sleep Hygiene","60120","Editorial Assets"
"VIDEO-35982","Pregnancy Nutrition","60119","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-35985","editorial assets","60122","VIDEO-35982","Pregnancy Nutrition","60119","Editorial Assets"
"VIDEO-35980","Nigella Miller - Twisted Buns","60117","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36077","Editorial Assets","60313","VIDEO-35980","Nigella Miller - Twisted Buns","60117","Editorial Assets"
"VIDEO-35964","How to Make an Irish Shot","60101","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-35976","Irish Car Bomb - Editorial Assets","60113","VIDEO-35964","How to Make an Irish Shot","60101","Editorial Assets"
"VIDEO-35963","How to Make a Flaming Dr. Pepper Shot","60100","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-35974","Flaming Dr. Pepper Shot - Editorial Assets","60111","VIDEO-35963","How to Make a Flaming Dr. Pepper Shot","60100","Editorial Assets"
"VIDEO-35962","How to Make a Sex on the Beach","60099","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-35965","How to Make a Sex on the Beach - Editorial Assets","60102","VIDEO-35962","How to Make a Sex on the Beach","60099","Editorial Assets"
"VIDEO-35961","Traditional Whiskey Sour Recipe","60098","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-35978","Traditional Whiskey Sour Recipe - Editorial Assets","60115","VIDEO-35961","Traditional Whiskey Sour Recipe","60098","Editorial Assets"
"VIDEO-35960","How to Make an Adios, Motherfucker","60097","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-35969","Adios, Motherfucker - Editorial Assets","60106","VIDEO-35960","How to Make an Adios, Motherfucker","60097","Editorial Assets"
"VIDEO-39408","Adios, Motherfucker - Social Assets","65212","VIDEO-35960","How to Make an Adios, Motherfucker","60097","Editorial Assets"
"VIDEO-35959","How to Make an Easy Brandy Alexander","60096","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-35972","Brandy Alexander - Editorial Assets","60109","VIDEO-35959","How to Make an Easy Brandy Alexander","60096","Editorial Assets"
"VIDEO-35958","Hot Toddy Cocktail Recipe - Liquor.com","60095","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-35975","Hot Toddy - Editorial Assets","60112","VIDEO-35958","Hot Toddy Cocktail Recipe - Liquor.com","60095","Editorial Assets"
"VIDEO-35957","How to Make a Refreshing Amaretto Sour","60094","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-35968","Amaretto Sour - Editorial Assets","60105","VIDEO-35957","How to Make a Refreshing Amaretto Sour","60094","Editorial Assets"
"VIDEO-35956","How to Make a Delicious Midori Sour","60093","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-35977","Midori Sour - Editorial Assets","60114","VIDEO-35956","How to Make a Delicious Midori Sour","60093","Editorial Assets"
"VIDEO-35955","Classic, Dry Martini Recipe","60092","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-35973","Dry Martini - Editorial Assets","60110","VIDEO-35955","Classic, Dry Martini Recipe","60092","Editorial Assets"
"VIDEO-35954","Classic B-52 Recipe","60091","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-35970","B-52 - Editorial Assets","60107","VIDEO-35954","Classic B-52 Recipe","60091","Editorial Assets"
"VIDEO-35953","How to Make a Blow Job","60090","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-35971","Blow Job Shot - Editorial Assets","60108","VIDEO-35953","How to Make a Blow Job","60090","Editorial Assets"
"VIDEO-35951","Turn Carrot Scraps Into A Beautiful Houseplant In Three Steps!","60088","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36743","Turn Carrot Scraps Into A Beautiful Houseplant In Three Steps! - Editorial Assets","61026","VIDEO-35951","Turn Carrot Scraps Into A Beautiful Houseplant In Three Steps!","60088","Editorial Assets"
"VIDEO-35949","How to Drain a Toilet","60086","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-35950","How to Drain a Toilet - Editorial Assets","60087","VIDEO-35949","How to Drain a Toilet","60086","Editorial Assets"
"VIDEO-35945","Eric Throws a Pizza Block Party","60082","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-35946","Eric Throws a Pizza Block Party - Social Assets","60083","VIDEO-35945","Eric Throws a Pizza Block Party","60082","Editorial Assets"
"VIDEO-35941","Bath Bombs Byrdie","60078","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-35943","Bath Bombs Byrdie - Editorial Assets","60080","VIDEO-35941","Bath Bombs Byrdie","60078","Editorial Assets"
"VIDEO-35930","How to Trim Straight or Wavy Hair at Home with Sunnie Brook","60067","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-35931","How to Trim Straight or Wavy Hair at Home with Sunnie Brook - Editorial Assets","60068","VIDEO-35930","How to Trim Straight or Wavy Hair at Home with Sunnie Brook","60067","Editorial Assets"
"VIDEO-35928","How to Do a Men's Haircut at Home with Sunnie Brook","60065","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-35929","How to Do a Men's Haircut at Home with Sunnie Brook - Editorial Assets","60066","VIDEO-35928","How to Do a Men's Haircut at Home with Sunnie Brook","60065","Editorial Assets"
"VIDEO-35924","How To Install a 240 Volt Circuit Breaker","60061","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-35925","How To Install a 240 Volt Circuit Breaker - Editorial Assets","60062","VIDEO-35924","How To Install a 240 Volt Circuit Breaker","60061","Editorial Assets"
"VIDEO-35921","How to Make a Tortilla-Free Burrito Bowl","60058","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-35922","Tortilla-Free Burrito Bowl | Diabetes Friendly Recipes - Editorial Assets","60059","VIDEO-35921","How to Make a Tortilla-Free Burrito Bowl","60058","Editorial Assets"
"VIDEO-35919","How to Make Herbed Turkey Meat Loaf with Balsamic Brussels Sprouts","60056","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-35920","How to Make Herbed Turkey Meat Loaf with Balsamic Brussels Sprouts - Editorial Assets","60057","VIDEO-35919","How to Make Herbed Turkey Meat Loaf with Balsamic Brussels Sprouts","60056","Editorial Assets"
"VIDEO-35917","How to Make Dark Chocolate Avocado “Pudding”","60054","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-35918","How to Make Dark Chocolate Avocado ""Pudding""","60055","VIDEO-35917","How to Make Dark Chocolate Avocado “Pudding”","60054","Editorial Assets"
"VIDEO-35916","How to Use a Pool Test Kit","60053","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-35923","How to Use a Pool Test Kit - Editorial Assets","60060","VIDEO-35916","How to Use a Pool Test Kit","60053","Editorial Assets"
"VIDEO-35914","How to Make Easy Caramel Custard","60051","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-35915","How to Make Easy Caramel Custard - Editorial Assets","60052","VIDEO-35914","How to Make Easy Caramel Custard","60051","Editorial Assets"
"VIDEO-35911","The Best South Indian Tangy Tomato Rice Recipe","60048","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-35913","The Best South Indian Tangy Tomato Rice Recipe - Editorial Assets","60050","VIDEO-35911","The Best South Indian Tangy Tomato Rice Recipe","60048","Editorial Assets"
"VIDEO-35909","Classic South Indian Style Chicken Curry Recipe","60046","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-35912","Classic South Indian Style Chicken Curry Recipe - Editorial Assets","60049","VIDEO-35909","Classic South Indian Style Chicken Curry Recipe","60046","Editorial Assets"
"VIDEO-35908","How to Make Traditional North Indian-Style Bihari Kabab","60045","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-35910","How to Make Traditional North Indian-Style Bihari Kabab - Editorial Assets","60047","VIDEO-35908","How to Make Traditional North Indian-Style Bihari Kabab","60045","Editorial Assets"
"VIDEO-35906","Simple Indian Yellow Split Pea Dal Recipe","60043","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-35907","Simple Indian Yellow Split Pea Dal Recipe - Editorial Assets","60044","VIDEO-35906","Simple Indian Yellow Split Pea Dal Recipe","60043","Editorial Assets"
"VIDEO-35904","Steamed Chinese BBQ Pork Buns (Char Siu Bao) Recipe","60041","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-35905","Steamed Chinese BBQ Pork Buns (Char Siu Bao) Recipe - Editorial Assets","60042","VIDEO-35904","Steamed Chinese BBQ Pork Buns (Char Siu Bao) Recipe","60041","Editorial Assets"
"VIDEO-35902","How to Make Stir-Fried Chinese Broccoli at Home","60039","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-35903","How to Make Stir-Fried Chinese Broccoli at Home - Editorial Assets","60040","VIDEO-35902","How to Make Stir-Fried Chinese Broccoli at Home","60039","Editorial Assets"
"VIDEO-35899","Mini-Watermelon Margarita in Minutes","60036","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-36391","Mini-Watermelon Margarita in Minutes - Editorial Assets","60631","VIDEO-35899","Mini-Watermelon Margarita in Minutes","60036","Editorial Assets"
"VIDEO-35897","How To Fix A Chipped Manicure","60034","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-35898","Editorial Assets","60035","VIDEO-35897","How To Fix A Chipped Manicure","60034","Editorial Assets"
"VIDEO-35891","How to Make Chinese Hot Chili Oil","60027","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-35892","How to Make Chinese Hot Chili Oil - Editorial Assets","60028","VIDEO-35891","How to Make Chinese Hot Chili Oil","60027","Editorial Assets"
