"jira_key","summary ","id","parent_key","parent_summary","parent_id","issue_type"
"VIDEO-37826","editorial assets","63496","VIDEO-37825","Traditional Johnnycakes Cornmeal Pancake Recipe","63495","Editorial Assets"
"VIDEO-37823","Easy Pineapple Bread Recipe","63493","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37824","editorial assets","63494","VIDEO-37823","Easy Pineapple Bread Recipe","63493","Editorial Assets"
"VIDEO-37957","social assets","63637","VIDEO-37823","Easy Pineapple Bread Recipe","63493","Editorial Assets"
"VIDEO-37821","Easy Friendship Bread (Amish Sourdough Bread) Recipe","63491","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37822","editorial assets","63492","VIDEO-37821","Easy Friendship Bread (Amish Sourdough Bread) Recipe","63491","Editorial Assets"
"VIDEO-37819","Testing Popular EGG HACKS | HACK CHAT @The Spruce Eats","63489","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37921","Hack Chat: 7 Most Popular Egg Hacks - Editorial Assets","63591","VIDEO-37819","Testing Popular EGG HACKS | HACK CHAT @The Spruce Eats","63489","Editorial Assets"
"VIDEO-37806","How to Make Injera (Ethiopian Sour Flatbread)","63476","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37807","editorial assets","63477","VIDEO-37806","How to Make Injera (Ethiopian Sour Flatbread)","63476","Editorial Assets"
"VIDEO-37804","Bread Machine Crusty French Bread Recipe","63474","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37805","editorial assets","63475","VIDEO-37804","Bread Machine Crusty French Bread Recipe","63474","Editorial Assets"
"VIDEO-37787","Homemade Vegan Soft Pretzel Recipe","63457","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37788","editorial assets","63458","VIDEO-37787","Homemade Vegan Soft Pretzel Recipe","63457","Editorial Assets"
"VIDEO-37950","social assets","63628","VIDEO-37787","Homemade Vegan Soft Pretzel Recipe","63457","Editorial Assets"
"VIDEO-37785","How to Make Self-Rising Flour","63455","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37786","editorial assets","63456","VIDEO-37785","How to Make Self-Rising Flour","63455","Editorial Assets"
"VIDEO-37955","social assets","63633","VIDEO-37785","How to Make Self-Rising Flour","63455","Editorial Assets"
"VIDEO-37783","Easy Fresh Fig Bread Recipe","63453","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37784","editorial assets","63454","VIDEO-37783","Easy Fresh Fig Bread Recipe","63453","Editorial Assets"
"VIDEO-37963","social assets","63653","VIDEO-37783","Easy Fresh Fig Bread Recipe","63453","Editorial Assets"
"VIDEO-37781","Delicious Pumpernickel Bread Recipe","63451","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37782","editorial assets","63452","VIDEO-37781","Delicious Pumpernickel Bread Recipe","63451","Editorial Assets"
"VIDEO-37779","How to Make Flaxseed Sourdough Crackers","63449","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37780","editorial assets","63450","VIDEO-37779","How to Make Flaxseed Sourdough Crackers","63449","Editorial Assets"
"VIDEO-37968","social assets","63658","VIDEO-37779","How to Make Flaxseed Sourdough Crackers","63449","Editorial Assets"
"VIDEO-37777","Easy Vanilla Rice Pudding Recipe","63447","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37778","editorial assets","63448","VIDEO-37777","Easy Vanilla Rice Pudding Recipe","63447","Editorial Assets"
"VIDEO-37954","social assets","63632","VIDEO-37777","Easy Vanilla Rice Pudding Recipe","63447","Editorial Assets"
"VIDEO-37775","Easy, Gluten-Free Pie Crust Recipe","63445","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37776","editorial assets","63446","VIDEO-37775","Easy, Gluten-Free Pie Crust Recipe","63445","Editorial Assets"
"VIDEO-37962","social assets","63652","VIDEO-37775","Easy, Gluten-Free Pie Crust Recipe","63445","Editorial Assets"
"VIDEO-37773","The Best Sweet Potato Pound Cake Recipe","63443","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37774","editorial assets","63444","VIDEO-37773","The Best Sweet Potato Pound Cake Recipe","63443","Editorial Assets"
"VIDEO-37771","How to Make Dulce de Leche Candy","63441","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37772","editorial assets","63442","VIDEO-37771","How to Make Dulce de Leche Candy","63441","Editorial Assets"
"VIDEO-37769","The Best New Orleans Pralines Recipe","63439","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37770","editorial assets","63440","VIDEO-37769","The Best New Orleans Pralines Recipe","63439","Editorial Assets"
"VIDEO-37767","How to Make Frangipane Almond Cream","63437","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37768","editorial assets","63438","VIDEO-37767","How to Make Frangipane Almond Cream","63437","Editorial Assets"
"VIDEO-37765","How to Make Traditional Polish Pączki (Doughnuts)","63435","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37766","editorial assets","63436","VIDEO-37765","How to Make Traditional Polish Pączki (Doughnuts)","63435","Editorial Assets"
"VIDEO-37763","How to Make Delicious Dried Hibiscus Tea","63433","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37764","editorial assets","63434","VIDEO-37763","How to Make Delicious Dried Hibiscus Tea","63433","Editorial Assets"
"VIDEO-37988","social assets","63678","VIDEO-37763","How to Make Delicious Dried Hibiscus Tea","63433","Editorial Assets"
"VIDEO-37761","How to Make a Delicious Watermelon Smoothie","63431","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37762","editorial assets","63432","VIDEO-37761","How to Make a Delicious Watermelon Smoothie","63431","Editorial Assets"
"VIDEO-37949","social assets","63627","VIDEO-37761","How to Make a Delicious Watermelon Smoothie","63431","Editorial Assets"
"VIDEO-37759","How to Make a Classic Arnold Palmer","63429","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37760","editorial assets","63430","VIDEO-37759","How to Make a Classic Arnold Palmer","63429","Editorial Assets"
"VIDEO-37757","Iced Hot Chocolate","63427","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37758","editorial assets","63428","VIDEO-37757","Iced Hot Chocolate","63427","Editorial Assets"
"VIDEO-37755","Spanish Hot Chocolate (Chocolate Caliente)","63425","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37756","editorial assets","63426","VIDEO-37755","Spanish Hot Chocolate (Chocolate Caliente)","63425","Editorial Assets"
"VIDEO-37753","French Cafe au Lait","63423","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37754","How to Make A French Cafe au Lait","63424","VIDEO-37753","French Cafe au Lait","63423","Editorial Assets"
"VIDEO-37748","6 Easy, Healthy Sandwich Recipes You Should Know! | The Spruce Eats","63406","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37749","Basic Sandwiches Everyone Should Know- Social Assets","63407","VIDEO-37748","6 Easy, Healthy Sandwich Recipes You Should Know! | The Spruce Eats","63406","Editorial Assets"
"VIDEO-37746","Skillet Chicken With Miso and Mushrooms","63404","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37747","Skillet Chicken With Miso and Mushrooms - Editorial Assets","63405","VIDEO-37746","Skillet Chicken With Miso and Mushrooms","63404","Editorial Assets"
"VIDEO-37744","Greek Chicken Meatballs","63402","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37745","Greek Chicken Meatballs - Editorial Assets","63403","VIDEO-37744","Greek Chicken Meatballs","63402","Editorial Assets"
"VIDEO-37738","SPR_InTheWeedsWithPlantPeople_LaleseStamps_9x16_MJ","63396","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37739","Editorial Assets","63397","VIDEO-37738","SPR_InTheWeedsWithPlantPeople_LaleseStamps_9x16_MJ","63396","Editorial Assets"
"VIDEO-37733","7 Healthy Breakfast Ideas To Start Your Day Right!","63391","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37734","7 Healthy Breakfast Ideas- Social Assets","63392","VIDEO-37733","7 Healthy Breakfast Ideas To Start Your Day Right!","63391","Editorial Assets"
"VIDEO-37730","Popsicle Sticks Are The Affordable Secret Behind These Trendy Shelves","63387","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37731","Popsicle Sticks Are The Affordable Secret Behind These Trendy Shelves - Editorial Assets","63388","VIDEO-37730","Popsicle Sticks Are The Affordable Secret Behind These Trendy Shelves","63387","Editorial Assets"
"VIDEO-37728","4 Easy Dinner Recipes For When You Don't Want To Cook!!","63385","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37729","Easy Weeknight Dinners- Social Assets","63386","VIDEO-37728","4 Easy Dinner Recipes For When You Don't Want To Cook!!","63385","Editorial Assets"
"VIDEO-37725","How To Sharpen A Knife With A Mug","63382","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37726","Editorial Assets - How To Sharpen A Knife With A Mug","63383","VIDEO-37725","How To Sharpen A Knife With A Mug","63382","Editorial Assets"
"VIDEO-37727","Social Assets - title","63384","VIDEO-37725","How To Sharpen A Knife With A Mug","63382","Editorial Assets"
"VIDEO-37721","Corned Beef, Lamb Stew & More Irish Recipes For St. Patrick's Day","62710","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37722","5 St. Patrick's Day Recipes- Social Assets","62713","VIDEO-37721","Corned Beef, Lamb Stew & More Irish Recipes For St. Patrick's Day","62710","Editorial Assets"
"VIDEO-37718","Rusty Nail","62652","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37719","Rusty Nail - editorial assets","62653","VIDEO-37718","Rusty Nail","62652","Editorial Assets"
"VIDEO-37716","Easy Wine Spritzer","62650","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37717","Easy Wine Spritzer - editorial assets","62651","VIDEO-37716","Easy Wine Spritzer","62650","Editorial Assets"
"VIDEO-37713","Perfect Manhattan","62647","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37714","Perfect Manhattan - editorial assets","62648","VIDEO-37713","Perfect Manhattan","62647","Editorial Assets"
"VIDEO-37711","Mimosa","62645","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37712","Mimosa - editorial assets","62646","VIDEO-37711","Mimosa","62645","Editorial Assets"
"VIDEO-37709","Bahama Mama","62643","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37710","Bahama Mama - editorial assets","62644","VIDEO-37709","Bahama Mama","62643","Editorial Assets"
"VIDEO-37707","Greyhound","62641","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37708","Greyhound - editorial assets","62642","VIDEO-37707","Greyhound","62641","Editorial Assets"
"VIDEO-37705","Americano","62639","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37706","Americano - editorial assets","62640","VIDEO-37705","Americano","62639","Editorial Assets"
"VIDEO-37703","Shirley Temple","62637","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37704","Shirley Temple - editorial assets","62638","VIDEO-37703","Shirley Temple","62637","Editorial Assets"
"VIDEO-37701","Bay Breeze","62635","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37702","Bay Breeze - editorial assets","62636","VIDEO-37701","Bay Breeze","62635","Editorial Assets"
"VIDEO-37699","Pink Gin","62633","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37700","Pink Gin - editorial assets","62634","VIDEO-37699","Pink Gin","62633","Editorial Assets"
"VIDEO-37692","Homemade Amaretto Liqueur","62624","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37693","Homemade Amaretto Liqueur - editorial assets","62625","VIDEO-37692","Homemade Amaretto Liqueur","62624","Editorial Assets"
"VIDEO-37690","Homemade Chocolate Milk","62622","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37691","Homemade Chocolate Milk - editorial assets","62623","VIDEO-37690","Homemade Chocolate Milk","62622","Editorial Assets"
"VIDEO-37688","Lemon Summer Shandy","62620","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37689","Lemon Summer Shandy - editorial assets","62621","VIDEO-37688","Lemon Summer Shandy","62620","Editorial Assets"
"VIDEO-37801","Lemon Summer Shandy - social assets","63471","VIDEO-37688","Lemon Summer Shandy","62620","Editorial Assets"
"VIDEO-37686","Blueberry Smoothie","62618","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37687","Blueberry Smoothie - editorial assets","62619","VIDEO-37686","Blueberry Smoothie","62618","Editorial Assets"
"VIDEO-37800","Blueberry Smoothie - social assets","63470","VIDEO-37686","Blueberry Smoothie","62618","Editorial Assets"
"VIDEO-37684","Strawberry Milkshake","62616","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37685","Strawberry Milkshake - editorial assets","62617","VIDEO-37684","Strawberry Milkshake","62616","Editorial Assets"
"VIDEO-37799","Strawberry Milkshake - social assets","63469","VIDEO-37684","Strawberry Milkshake","62616","Editorial Assets"
"VIDEO-37682","Kamikaze","62614","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37683","Kamikaze - editorial assets","62615","VIDEO-37682","Kamikaze","62614","Editorial Assets"
"VIDEO-37798","Kamikaze - social assets","63468","VIDEO-37682","Kamikaze","62614","Editorial Assets"
"VIDEO-37680","Kamikaze Shooter","62612","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37681","Kamikaze Shooter - editorial assets","62613","VIDEO-37680","Kamikaze Shooter","62612","Editorial Assets"
"VIDEO-37797","Kamikaze shooter - social assets","63467","VIDEO-37680","Kamikaze Shooter","62612","Editorial Assets"
"VIDEO-37678","The Fantastic Gin-Gin Mule","62610","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37679","Gin-Gin Mule - editorial assets","62611","VIDEO-37678","The Fantastic Gin-Gin Mule","62610","Editorial Assets"
"VIDEO-37796","Gin-Gin Mule - social assets","63466","VIDEO-37678","The Fantastic Gin-Gin Mule","62610","Editorial Assets"
"VIDEO-37676","Black and Tan","62608","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37677","Black and Tan - editorial assets","62609","VIDEO-37676","Black and Tan","62608","Editorial Assets"
"VIDEO-37795","Black and Tan - social assets","63465","VIDEO-37676","Black and Tan","62608","Editorial Assets"
"VIDEO-37674","French 75","62606","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37675","French 75 - editorial assets","62607","VIDEO-37674","French 75","62606","Editorial Assets"
"VIDEO-37794","French 75 - social assets","63464","VIDEO-37674","French 75","62606","Editorial Assets"
"VIDEO-37672","Frozen Strawberry Margarita","62604","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37673","Frozen Strawberry Margarita - editorial assets","62605","VIDEO-37672","Frozen Strawberry Margarita","62604","Editorial Assets"
"VIDEO-37793","Frozen Strawberry Margarita - social assets","63463","VIDEO-37672","Frozen Strawberry Margarita","62604","Editorial Assets"
"VIDEO-37670","Bee's Knees","62602","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37671","Bee's Knees - editorial assets","62603","VIDEO-37670","Bee's Knees","62602","Editorial Assets"
"VIDEO-37792","Bee's Knees - social assets","63462","VIDEO-37670","Bee's Knees","62602","Editorial Assets"
"VIDEO-37668","Hemingway Daiquiri","62600","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37669","Hemingway Daiquiri - editorial assets","62601","VIDEO-37668","Hemingway Daiquiri","62600","Editorial Assets"
"VIDEO-37791","Hemingway Daiquiri - social assets","63461","VIDEO-37668","Hemingway Daiquiri","62600","Editorial Assets"
"VIDEO-37666","3 CRAZY Sandwich Recipes You Have To Try!!","62598","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37667","Crazy Sandwiches You Need to Try- Social Assets","62599","VIDEO-37666","3 CRAZY Sandwich Recipes You Have To Try!!","62598","Editorial Assets"
"VIDEO-37698","Crazy Sandwiches You Need to Try - Editorial Assets","62630","VIDEO-37666","3 CRAZY Sandwich Recipes You Have To Try!!","62598","Editorial Assets"
"VIDEO-37664","Aviation","62596","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37665","Aviation - editorial assets","62597","VIDEO-37664","Aviation","62596","Editorial Assets"
"VIDEO-37790","Aviation - social assets","63460","VIDEO-37664","Aviation","62596","Editorial Assets"
"VIDEO-37662","Brandy Alexander","62594","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37663","Brandy Alexander - editorial assets","62595","VIDEO-37662","Brandy Alexander","62594","Editorial Assets"
"VIDEO-37789","Brandy Alexander - social assets","63459","VIDEO-37662","Brandy Alexander","62594","Editorial Assets"
"VIDEO-37655","Broccoli Cheddar Soup","62587","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37661","editorial assets","62593","VIDEO-37655","Broccoli Cheddar Soup","62587","Editorial Assets"
"VIDEO-37654","Easy Chicken Parmesan","62586","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37658","editorial assets","62590","VIDEO-37654","Easy Chicken Parmesan","62586","Editorial Assets"
"VIDEO-37653","Stuffed Cabbage Rolls","62585","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37660","editorial assets","62592","VIDEO-37653","Stuffed Cabbage Rolls","62585","Editorial Assets"
"VIDEO-37652","Homemade Pizza","62584","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37659","editorial assets","62591","VIDEO-37652","Homemade Pizza","62584","Editorial Assets"
"VIDEO-37651","Carrot Cake","62583","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37657","editorial assets","62589","VIDEO-37651","Carrot Cake","62583","Editorial Assets"
"VIDEO-37650","Buttermilk Fried Chicken","62582","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37656","editorial assets","62588","VIDEO-37650","Buttermilk Fried Chicken","62582","Editorial Assets"
"VIDEO-37640","SPR_InTheWeedsWithPlantPeople_LinneaBast_9x16_MJ","62572","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37641","Editorial Assets","62573","VIDEO-37640","SPR_InTheWeedsWithPlantPeople_LinneaBast_9x16_MJ","62572","Editorial Assets"
"VIDEO-37634","How to Make Everyday Items Feel More Sophisticated with Cabinet Handles","62566","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37636","How to Make Everyday Items Feel More Sophisticated with Cabinet Handles - Editorial Assets","62568","VIDEO-37634","How to Make Everyday Items Feel More Sophisticated with Cabinet Handles","62566","Editorial Assets"
"VIDEO-37632","Just Five Things at Home | Dr. Shereene Idriss","62564","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37633","Just Five Things at Home | Dr. Shereene Idriss - Editorial Assets","62565","VIDEO-37632","Just Five Things at Home | Dr. Shereene Idriss","62564","Editorial Assets"
"VIDEO-37627","Just Five Things at Home | Shani Darden","62559","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37628","Just Five Things at Home | Shani Darden - Editorial Assets","62560","VIDEO-37627","Just Five Things at Home | Shani Darden","62559","Editorial Assets"
"VIDEO-37625","Just Five Things at Home | Melanie Grant","62557","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37626","Just Five Things at Home | Melanie Grant - Editorial Assets","62558","VIDEO-37625","Just Five Things at Home | Melanie Grant","62557","Editorial Assets"
"VIDEO-37622","Lentil Soup","62554","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37649","editorial assets","62581","VIDEO-37622","Lentil Soup","62554","Editorial Assets"
"VIDEO-37621","Air Fryer Fried Chicken","62553","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37644","editorial assets","62576","VIDEO-37621","Air Fryer Fried Chicken","62553","Editorial Assets"
"VIDEO-37619","Ghee","62551","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-37648","editorial assets","62580","VIDEO-37619","Ghee","62551","Editorial Assets"
"VIDEO-37618","Hot and Sour Soup","62550","","","","Use for videos to be published.  One video and one thumbnail per ticket."
