"jira_key","summary ","id","parent_key","parent_summary","parent_id","issue_type"
"VIDEO-12261","Delicious Bacon Cheeseburger Bombs","24570","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-12262","Bacon Cheeseburger Bombs Editorial Assets","24571","VIDEO-12261","Delicious Bacon Cheeseburger Bombs","24570","Editorial Assets"
"VIDEO-12258","Bacon-Weaved Cheeseburger in French Fry Waffle Bun Recipe","24567","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-12259","Bacon Weaved Cheeseburger on a French Fry Bun Editorial Assets","24568","VIDEO-12258","Bacon-Weaved Cheeseburger in French Fry Waffle Bun Recipe","24567","Editorial Assets"
"VIDEO-12255","Incredible Cinnamon Bun Bacon Breakfast Sandwich","24564","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-12256","Ultimate Cinnamon Bun Breakfast Sandwich Editorial Assets","24565","VIDEO-12255","Incredible Cinnamon Bun Bacon Breakfast Sandwich","24564","Editorial Assets"
"VIDEO-12252","Bacon-Wrapped Hot Dog Recipe Covered in Cheesy Waffle Fries","24561","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-12253","Bacon Wrapped Loaded Hot Dogs Editorial Assets","24562","VIDEO-12252","Bacon-Wrapped Hot Dog Recipe Covered in Cheesy Waffle Fries","24561","Editorial Assets"
"VIDEO-12249","Mac and Cheese Stuffed Burger Dog Recipe","24558","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-12250","Stuffed Burger Dog Editorial Assets","24559","VIDEO-12249","Mac and Cheese Stuffed Burger Dog Recipe","24558","Editorial Assets"
"VIDEO-12246","Try This Oreo Cheesecake Melt with Nutella and Jam","24555","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-12247","Oreo Cheesecake Melt Editorial Assets","24556","VIDEO-12246","Try This Oreo Cheesecake Melt with Nutella and Jam","24555","Editorial Assets"
"VIDEO-12243","Cereal Ice Cream Sandwiches are The Perfect Summer Treat","24552","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-12244","Cereal Ice Cream Sandwich Editorial Assets","24553","VIDEO-12243","Cereal Ice Cream Sandwiches are The Perfect Summer Treat","24552","Editorial Assets"
"VIDEO-12240","This Bacon Sausage Sandwich Has Hash Browns for Buns","24549","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-12241","Hash Brown Bun Breakfast Sandwich Editorial Assets","24550","VIDEO-12240","This Bacon Sausage Sandwich Has Hash Browns for Buns","24549","Editorial Assets"
"VIDEO-12237","Skip the Takeout with a General Tso’s Fried Chicken Sandwich","24546","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-12238","General Tso Fried Chicken Sandwich Editorial Assets","24547","VIDEO-12237","Skip the Takeout with a General Tso’s Fried Chicken Sandwich","24546","Editorial Assets"
"VIDEO-12234","The Fried Chicken Donut Sandwich Is Your New Brunch","24543","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-12235","Fried Chicken Donut Sandwich Editorial Assets","24544","VIDEO-12234","The Fried Chicken Donut Sandwich Is Your New Brunch","24543","Editorial Assets"
"VIDEO-12231","This Garlic Bread is Stuffed with Lasagna","24540","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-12232","Lasagna Stuffed Garlic Bread Editorial Assets","24541","VIDEO-12231","This Garlic Bread is Stuffed with Lasagna","24540","Editorial Assets"
"VIDEO-12228","Turn Vietnamese Pho into a Burrito with this Easy Recipe","24537","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-12229","Pho Burrito Editorial Assets","24538","VIDEO-12228","Turn Vietnamese Pho into a Burrito with this Easy Recipe","24537","Editorial Assets"
"VIDEO-12230","Pho Burrito Social Assets","24539","VIDEO-12228","Turn Vietnamese Pho into a Burrito with this Easy Recipe","24537","Editorial Assets"
"VIDEO-12220","Make 4 Sandwiches in One with Stuffed Italian Sourdough Loaf","24529","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-12222","Picnic Sandwich Editorial Assets","24531","VIDEO-12220","Make 4 Sandwiches in One with Stuffed Italian Sourdough Loaf","24529","Editorial Assets"
"VIDEO-12218","If Your Cat Could Text, They Would Say This","24523","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-6461","If Cats Could Type–Texts from Your Cat - Editorial Assets","17675","VIDEO-12218","If Your Cat Could Text, They Would Say This","24523","Editorial Assets"
"VIDEO-12215","Mini Pie Ice Cream Sandwiches are the Perfect Summer Treat","24520","","","","Use for videos to be published.  One video and one thumbnail per ticket."
