"jira_key","summary ","id","parent_key","parent_summary","parent_id","issue_type"
"VIDEO-25411","How to Answer 4 Common Accounting Interview Questions - Editorial Assets","38247","VIDEO-25024","How to Answer 4 Common Accounting Interview Questions","37745","Editorial Assets"
"VIDEO-25023","How to Answer: Where Do You See Yourself in Five Years?","37744","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25413","How to Answer: Where Do You See Yourself in Five Years? - Editorial Assets","38251","VIDEO-25023","How to Answer: Where Do You See Yourself in Five Years?","37744","Editorial Assets"
"VIDEO-25022","4 Ways to Answer: Why Are You the Best Person for the Job?","37743","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25401","4 Ways to Answer: Why Are You the Best Person for the Job? - Editorial Assets","38237","VIDEO-25022","4 Ways to Answer: Why Are You the Best Person for the Job?","37743","Editorial Assets"
"VIDEO-25021","5 Tips for Answering Questions About Career Goals","37742","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25398","5 Tips for Answering Questions About Career Goals - Editorial Assets","38234","VIDEO-25021","5 Tips for Answering Questions About Career Goals","37742","Editorial Assets"
"VIDEO-25020","4 Tips for Answering: Tell Me About Yourself","37741","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25403","4 Tips for Answering: Tell Me About Yourself - Editorial Assets","38239","VIDEO-25020","4 Tips for Answering: Tell Me About Yourself","37741","Editorial Assets"
"VIDEO-25019","How to Answer: What is Your Greatest Strength?","37740","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25391","How to Answer: What is Your Greatest Strength? - Editorial Assets","38227","VIDEO-25019","How to Answer: What is Your Greatest Strength?","37740","Editorial Assets"
"VIDEO-25018","3 Sample Answers: Why Should We Hire You?","37739","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25393","3 Sample Answers: Why Should We Hire You? - Editorial Assets","38229","VIDEO-25018","3 Sample Answers: Why Should We Hire You?","37739","Editorial Assets"
"VIDEO-25017","How to Answer 4 Common Questions For Administrative Jobs","37738","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25406","How to Answer 4 Common Questions For Administrative Jobs - Editorial Assets","38242","VIDEO-25017","How to Answer 4 Common Questions For Administrative Jobs","37738","Editorial Assets"
"VIDEO-25015","3 Ways to Answer Questions About Teamwork","37736","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25404","3 Ways to Answer Questions About Teamwork - Editorial Assets","38240","VIDEO-25015","3 Ways to Answer Questions About Teamwork","37736","Editorial Assets"
"VIDEO-25014","Tips for Answering: What Are the Most Difficult Decisions to Make?","37735","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25402","Tips for Answering: What Are the Most Difficult Decisions to Make? - Editorial Assets","38238","VIDEO-25014","Tips for Answering: What Are the Most Difficult Decisions to Make?","37735","Editorial Assets"
"VIDEO-25013","3 Ways Answer Questions on Availability","37734","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25387","3 Ways Answer Questions on Availability - Editorial Assets","38223","VIDEO-25013","3 Ways Answer Questions on Availability","37734","Editorial Assets"
"VIDEO-25012","4 Tips for Answering Questions About Work Style","37733","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25405","4 Tips for Answering Questions About Work Style - Editorial Assets","38241","VIDEO-25012","4 Tips for Answering Questions About Work Style","37733","Editorial Assets"
"VIDEO-25010","3 Tips for Answering: Tell Me About Your Work Experience","37731","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25410","3 Tips for Answering: Tell Me About Your Work Experience - Editorial Assets","38246","VIDEO-25010","3 Tips for Answering: Tell Me About Your Work Experience","37731","Editorial Assets"
"VIDEO-25009","4 Ways to Answer: Why Did You Choose Nursing as a Career?","37730","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25400","4 Ways to Answer: Why Did You Choose Nursing as a Career? - Editorial Assets","38236","VIDEO-25009","4 Ways to Answer: Why Did You Choose Nursing as a Career?","37730","Editorial Assets"
"VIDEO-25008","How to Answer 3 Common Customer Service Interview Questions","37729","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25407","How to Answer 3 Common Customer Service Interview Questions - Editorial Assets","38243","VIDEO-25008","How to Answer 3 Common Customer Service Interview Questions","37729","Editorial Assets"
"VIDEO-25007","Essential Tips for Answering: Why Do You Want to Work Here?","37728","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25392","Essential Tips for Answering: Why Do You Want to Work Here? - Editorial Assets","38228","VIDEO-25007","Essential Tips for Answering: Why Do You Want to Work Here?","37728","Editorial Assets"
"VIDEO-25006","3 Ways to Answer Questions About Salary","37727","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25399","3 Ways to Answer Questions About Salary - Editorial Assets","38235","VIDEO-25006","3 Ways to Answer Questions About Salary","37727","Editorial Assets"
"VIDEO-25005","A Simple Way to Answer: How Would You Describe Yourself?","37726","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25395","A Simple Way to Answer: How Would You Describe Yourself? - Editorial Assets","38231","VIDEO-25005","A Simple Way to Answer: How Would You Describe Yourself?","37726","Editorial Assets"
"VIDEO-25004","How to Answer 4 Common Teacher Interview Questions","37725","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25390","How to Answer 4 Common Teacher Interview Questions - Editorial Assets","38226","VIDEO-25004","How to Answer 4 Common Teacher Interview Questions","37725","Editorial Assets"
"VIDEO-25003","4 Essential Interview Questions to Ask Applicants","37724","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25345","4 Essential Interview Questions to Ask Applicants - Editorial Assets","38169","VIDEO-25003","4 Essential Interview Questions to Ask Applicants","37724","Editorial Assets"
"VIDEO-25002","How to Answer 4 Common Manager Interview Questions","37723","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25344","How to Answer 4 Common Manager Interview Questions - Editorial Assets","38168","VIDEO-25002","How to Answer 4 Common Manager Interview Questions","37723","Editorial Assets"
"VIDEO-25001","Essential Tips for Answering Top Behavioral Questions","37722","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25385","Essential Tips for Answering Top Behavioral Questions - Editorial Assets","38221","VIDEO-25001","Essential Tips for Answering Top Behavioral Questions","37722","Editorial Assets"
"VIDEO-25000","How to Answer 5 Common Nursing Interview Questions","37721","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25343","How to Answer 5 Common Nursing Interview Questions - Editorial Assets","38167","VIDEO-25000","How to Answer 5 Common Nursing Interview Questions","37721","Editorial Assets"
"VIDEO-24999","4 Ways to Answer: What Motivates You?","37720","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25384","4 Ways to Answer: What Motivates You? - Editorial Assets","38220","VIDEO-24999","4 Ways to Answer: What Motivates You?","37720","Editorial Assets"
"VIDEO-24998","3 Tips for Answering: How Did You Handle a Challenge?","37719","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25389","3 Tips for Answering: How Did You Handle a Challenge? - Editorial Assets","38225","VIDEO-24998","3 Tips for Answering: How Did You Handle a Challenge?","37719","Editorial Assets"
"VIDEO-24997","How to Answer 5 Common Interview Questions","37718","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25388","How to Answer 5 Common Interview Questions - Editorial Assets","38224","VIDEO-24997","How to Answer 5 Common Interview Questions","37718","Editorial Assets"
"VIDEO-24995","How to Answer: What Is Your Greatest Weakness?","37716","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25409","How to Answer: What Is Your Greatest Weakness? - Editorial Assets","38245","VIDEO-24995","How to Answer: What Is Your Greatest Weakness?","37716","Editorial Assets"
"VIDEO-24982","How to Create a Gmail Account","37703","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25305","How to Create a Gmail Account - Editorial Assets","38028","VIDEO-24982","How to Create a Gmail Account","37703","Editorial Assets"
"VIDEO-24973","How to Download and Install DirectX","37694","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25298","How to Download and Install DirectX - Editorial Assets","38021","VIDEO-24973","How to Download and Install DirectX","37694","Editorial Assets"
"VIDEO-24972","How to Recover a Forgotten Gmail Password","37693","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25300","How to Recover a Forgotten Gmail Password - Editorial Assets","38023","VIDEO-24972","How to Recover a Forgotten Gmail Password","37693","Editorial Assets"
"VIDEO-24969","How to Delete Your Gmail Account","37690","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25297","How to Delete Your Gmail Account - Editorial Assets","38020","VIDEO-24969","How to Delete Your Gmail Account","37690","Editorial Assets"
"VIDEO-24963","How to Open Disk Management","37684","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25303","How to Open Disk Management - Editorial Assets","38026","VIDEO-24963","How to Open Disk Management","37684","Editorial Assets"
"VIDEO-24962","How to Block A Sender in Gmail","37683","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25295","How to Block a Sender in Gmail - Editorial Assets","38018","VIDEO-24962","How to Block A Sender in Gmail","37683","Editorial Assets"
"VIDEO-24960","How to Use the Hidden Google Earth Flight Simulator","37681","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25301","How to Use the Hidden Google Earth Flight Simulator - Editorial Assets","38024","VIDEO-24960","How to Use the Hidden Google Earth Flight Simulator","37681","Editorial Assets"
"VIDEO-24958","How to Crossfade Songs in iTunes","37679","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25302","How to Crossfade Songs in iTunes - Editorial Assets","38025","VIDEO-24958","How to Crossfade Songs in iTunes","37679","Editorial Assets"
"VIDEO-24956","How to Download and Install Skype for Mac","37677","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25306","How to Download and Install Skype for Mac - Editorial Assets","38029","VIDEO-24956","How to Download and Install Skype for Mac","37677","Editorial Assets"
"VIDEO-24952","How to Add an Image to Your Gmail Signature","37673","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25307","How to Add an Image to Your Gmail Signature - Editorial Assets","38030","VIDEO-24952","How to Add an Image to Your Gmail Signature","37673","Editorial Assets"
"VIDEO-24950","How to Adjust Facebook Privacy Settings","37671","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25299","How to Adjust Facebook Privacy Settings - Editorial Assets","38022","VIDEO-24950","How to Adjust Facebook Privacy Settings","37671","Editorial Assets"
"VIDEO-24949","How to Permanently Delete Facebook Messages","37670","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25296","How to Permanently Delete Facebook Messages - Editorial Assets","38019","VIDEO-24949","How to Permanently Delete Facebook Messages","37670","Editorial Assets"
"VIDEO-24948","How to Delete Temporary Files in Windows","37669","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25293","How to Delete Temporary Files in Windows - Editorial Assets","38016","VIDEO-24948","How to Delete Temporary Files in Windows","37669","Editorial Assets"
"VIDEO-24947","How to Restore Deleted Files From the Recycle Bin","37668","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25304","How to Restore Deleted Files From the Recycle Bin - Editorial Assets","38027","VIDEO-24947","How to Restore Deleted Files From the Recycle Bin","37668","Editorial Assets"
"VIDEO-24946","7 Ways to Prevent and Treat Shin Splints","37667","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25270","7 Ways to Prevent and Treat Shin Splints","37993","VIDEO-24946","7 Ways to Prevent and Treat Shin Splints","37667","Editorial Assets"
"VIDEO-24945","5 Low-Impact Workouts That Are Great If You're Overweight","37666","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25269","5 Low-Impact Workouts That Are Great If You're Overweight","37992","VIDEO-24945","5 Low-Impact Workouts That Are Great If You're Overweight","37666","Editorial Assets"
"VIDEO-24944","6 Tips For The Best Morning Run","37665","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25268","6 Tips For The Best Morning Run - Editorial Assets","37991","VIDEO-24944","6 Tips For The Best Morning Run","37665","Editorial Assets"
"VIDEO-24943","How to Use F.I.T.T. In Your Workouts","37664","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25267","How to Use F.I.T.T. In Your Workouts - Editorial Assets","37990","VIDEO-24943","How to Use F.I.T.T. In Your Workouts","37664","Editorial Assets"
"VIDEO-24942","5 Ways To Increase Your Daily Step Count","37663","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25265","5 Ways To Increase Your Daily Step Count - Editorial Assets","37988","VIDEO-24942","5 Ways To Increase Your Daily Step Count","37663","Editorial Assets"
"VIDEO-24941","8 Things to Do the Day Before a Marathon","37662","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25266","8 Things to Do the Day Before a Marathon - Editorial Assets","37989","VIDEO-24941","8 Things to Do the Day Before a Marathon","37662","Editorial Assets"
"VIDEO-24940","4 Reasons Losing Inches but Not Weight is Worth Celebrating","37661","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25264","4 Reasons Losing Inches but Not Weight is Worth Celebrating - Editorial Assets","37987","VIDEO-24940","4 Reasons Losing Inches but Not Weight is Worth Celebrating","37661","Editorial Assets"
"VIDEO-24939","How to Get The Best Treadmill Workout","37660","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25294","How to Get The Best Treadmill Workout - Editorial Assets","38017","VIDEO-24939","How to Get The Best Treadmill Workout","37660","Editorial Assets"
"VIDEO-24938","How to Determine Your Body Fat Percentage","37659","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25263","How to Determine Your Body Fat Percentage - Editorial Assets","37986","VIDEO-24938","How to Determine Your Body Fat Percentage","37659","Editorial Assets"
"VIDEO-24934","How to Plank Your Way to a Stronger Core","37655","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-24935","How to do a Plank - Editorial Assets","37656","VIDEO-24934","How to Plank Your Way to a Stronger Core","37655","Editorial Assets"
"VIDEO-24933","How to Crochet a Simple Baby Blanket","37647","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25116","Fast, Free, Easy Crochet Baby Blanket Pattern - Editorial Assets","37837","VIDEO-24933","How to Crochet a Simple Baby Blanket","37647","Editorial Assets"
"VIDEO-24930","4 Handy Beginner Crochet Stitches","37643","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25119","How to Crochet For Beginners - Editorial Assets","37840","VIDEO-24930","4 Handy Beginner Crochet Stitches","37643","Editorial Assets"
"VIDEO-24929","How to Crochet a Color Change","37642","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25130","Change Colors in Single Crochet Stitch - Editorial Assets","37851","VIDEO-24929","How to Crochet a Color Change","37642","Editorial Assets"
"VIDEO-24928","How to Crochet a Simple Flower","37641","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25225","Easy, Free Crochet Flower Pattern - Editorial Assets","37946","VIDEO-24928","How to Crochet a Simple Flower","37641","Editorial Assets"
"VIDEO-24927","How do you Corner-to-Corner Crochet?","37640","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25129","Guide to Corner-to-Corner Crochet - Editorial Assets","37850","VIDEO-24927","How do you Corner-to-Corner Crochet?","37640","Editorial Assets"
"VIDEO-24926","How to Crochet a Simple Shell Stitch","37639","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25230","Simple Shell Stitch Crochet Edging Free Pattern - Editorial Assets","37951","VIDEO-24926","How to Crochet a Simple Shell Stitch","37639","Editorial Assets"
"VIDEO-24925","How to Make a Single Crochet Stitch","37638","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25128","How to Single Crochet - Editorial Assets","37849","VIDEO-24925","How to Make a Single Crochet Stitch","37638","Editorial Assets"
"VIDEO-24924","How to Crochet an Easy Adult Beanie","37637","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25222","Simple Free Crochet Beanie Pattern - Editorial Assets","37943","VIDEO-24924","How to Crochet an Easy Adult Beanie","37637","Editorial Assets"
"VIDEO-24923","How to Crochet a Simple Star Stitch","37636","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25127","How to Crochet Star Stitch - Editorial Assets","37848","VIDEO-24923","How to Crochet a Simple Star Stitch","37636","Editorial Assets"
"VIDEO-24922","How to Crochet an Adorable Baby Beanie","37635","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25223","Beginner's Guide to an Easy Crochet Baby Hat - Editorial Assets","37944","VIDEO-24922","How to Crochet an Adorable Baby Beanie","37635","Editorial Assets"
"VIDEO-24921","How to Crochet an Easy Dishcloth","37634","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25124","Easy Crochet Dishcloth Free Pattern - Editorial Assets","37845","VIDEO-24921","How to Crochet an Easy Dishcloth","37634","Editorial Assets"
"VIDEO-24920","How to Crochet a Simple Circle","37633","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25226","How to Crochet a Circle - Editorial Assets","37947","VIDEO-24920","How to Crochet a Simple Circle","37633","Editorial Assets"
"VIDEO-24919","How to Make a Double Crochet Stitch","37632","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25123","How to Make a Double Crochet Stitch - Editorial Assets","37844","VIDEO-24919","How to Make a Double Crochet Stitch","37632","Editorial Assets"
"VIDEO-24918","How to Make Easy Fingerless Gloves","37631","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25229","10 Free Crochet Fingerless Gloves Patterns - Editorial Assets","37950","VIDEO-24918","How to Make Easy Fingerless Gloves","37631","Editorial Assets"
"VIDEO-24917","How to Half Double Crochet","37630","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25122","How to Crochet Half Double Crochet Stitch (HDC) - Editorial Assets","37843","VIDEO-24917","How to Half Double Crochet","37630","Editorial Assets"
"VIDEO-24915","What’s the Difference Between Knitting and Crochet?","37628","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25250","Understanding The Differences Between Knitting and Crochet - Editorial Assets","37971","VIDEO-24915","What’s the Difference Between Knitting and Crochet?","37628","Editorial Assets"
"VIDEO-24914","How to Crochet an Easy Scarf","37627","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25120","How to Crochet a Scarf - Editorial Assets","37841","VIDEO-24914","How to Crochet an Easy Scarf","37627","Editorial Assets"
"VIDEO-24913","6 Essential Crochet Stitches You Need to Know","37626","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25228","Learn the Most Popular Crochet Stitch Patterns - Editorial Assets","37949","VIDEO-24913","6 Essential Crochet Stitches You Need to Know","37626","Editorial Assets"
"VIDEO-24912","How to Make a Granny Square with a Border","37625","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25118","Easy Granny Square Crochet Pattern - Editorial Assets","37839","VIDEO-24912","How to Make a Granny Square with a Border","37625","Editorial Assets"
"VIDEO-24911","How to Crochet a Classic Granny Square","37624","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25117","How to Crochet a Classic Granny Square - Editorial Assets","37838","VIDEO-24911","How to Crochet a Classic Granny Square","37624","Editorial Assets"
"VIDEO-24910","How Crochet Thread Sizes Work","37623","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25126","Understanding Crochet Thread Sizes - Editorial Assets","37847","VIDEO-24910","How Crochet Thread Sizes Work","37623","Editorial Assets"
"VIDEO-24909","3 Great Yarn Options for Crochet Beginners","37622","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-25125","Choosing the Best Yarn for Crochet - Editorial Assets","37846","VIDEO-24909","3 Great Yarn Options for Crochet Beginners","37622","Editorial Assets"
"VIDEO-24907","3 Delicious Rum Runner Recipes You Need","37620","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-24908","Rum Runner: 3 Easy Recipes for the Fruity Tiki Cocktail - Editorial Assets","37621","VIDEO-24907","3 Delicious Rum Runner Recipes You Need","37620","Editorial Assets"
"VIDEO-24905","How to Make the Best Buttery Nipple Shot","37617","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-24906","Buttery Nipple Shooter - Editorial Assets","37618","VIDEO-24905","How to Make the Best Buttery Nipple Shot","37617","Editorial Assets"
"VIDEO-24903","Perfect and Easy Bloody Mary Recipe","37614","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-24904","How to Make the Best Bloody Mary - Editorial Assets","37615","VIDEO-24903","Perfect and Easy Bloody Mary Recipe","37614","Editorial Assets"
"VIDEO-24893","How to Make Stretch Bracelets That Don't Break","37600","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-24894","How to Make Stretch Bracelets That Don't Break - Editorial Assets","37602","VIDEO-24893","How to Make Stretch Bracelets That Don't Break","37600","Editorial Assets"
"VIDEO-24890","Everything You Need to Know to Play Mancala","37597","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-24932","How to Play Mancala - Editorial Assets","37645","VIDEO-24890","Everything You Need to Know to Play Mancala","37597","Editorial Assets"
"VIDEO-24887","Quick and Easy Fried Rice Recipe","37594","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-24888","Basic Recipe for Fried Rice - Editorial Assets","37595","VIDEO-24887","Quick and Easy Fried Rice Recipe","37594","Editorial Assets"
"VIDEO-24885","How to Cut Papaya","37591","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-24886","How to Cut and Eat a Papaya - Editorial Assets","37592","VIDEO-24885","How to Cut Papaya","37591","Editorial Assets"
"VIDEO-24882","How to Cut and Eat Dragon Fruit","37588","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-24884","How to Prepare and Eat Dragon Fruit - Editorial Assets","37590","VIDEO-24882","How to Cut and Eat Dragon Fruit","37588","Editorial Assets"
"VIDEO-24880","How to Cut and Eat Prickly Pear","37586","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-24881","Prickly Pear - Cactus Fruit - Editorial Asstes","37587","VIDEO-24880","How to Cut and Eat Prickly Pear","37586","Editorial Assets"
"VIDEO-24878","How to Quickly Brown Onions","37584","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-24879","Quick-Browned Sautéed Onion Recipe -  Editorial Assets","37585","VIDEO-24878","How to Quickly Brown Onions","37584","Editorial Assets"
"VIDEO-24876","How to Make a Classic Hot Toddy","37580","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-24877","The Hot Toddy: A Favorite Warm, Boozy Recipe for Winter - Editorial Assets","37581","VIDEO-24876","How to Make a Classic Hot Toddy","37580","Editorial Assets"
"VIDEO-24874","An Easy Way to Make Skillet Fried Potatoes","37578","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-24875","Easy Skillet Fried Potatoes Recipe - Editorial Assets","37579","VIDEO-24874","An Easy Way to Make Skillet Fried Potatoes","37578","Editorial Assets"
"VIDEO-24872","Butter Parmesan Baked Halibut Recipe","37563","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-24873","Baked Halibut and Parmesan Crumb Topping Recipe Editorial Assets","37564","VIDEO-24872","Butter Parmesan Baked Halibut Recipe","37563","Editorial Assets"
"VIDEO-24870","Super Easy Chocolate Fudge Recipe","37561","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-24871","Super Easy Chocolate Fudge - Editorial Assets","37562","VIDEO-24870","Super Easy Chocolate Fudge Recipe","37561","Editorial Assets"
"VIDEO-24868","How to Roast Beets","37559","","","","Use for videos to be published.  One video and one thumbnail per ticket."
"VIDEO-24869","How to Roast Beets - Editorial Assets","37560","VIDEO-24868","How to Roast Beets","37559","Editorial Assets"
